listing_id,marketplace,seller_id,category,price_usd,quantity,reviews_count,rating,posted_date,is_active,risk_score
LIST_000438,Market_A,SELLER_9720,drugs,1671.971159596636,98,75,3.465916342281089,2024-03-23,1,0.012950717612979501
LIST_000439,Market_A,SELLER_3385,hacking_tools,540.9942625510894,74,91,4.694642845330362,2024-08-08,1,0.6554198752987499
LIST_000440,Market_A,SELLER_8142,weapons,392.16170910166903,37,473,0.893926415070524,2024-05-22,1,0.709646393255548
LIST_000441,Market_C,SELLER_2644,hacking_tools,67.93882243441469,74,229,2.606618773009729,2024-01-06,1,0.7220303476378883
LIST_000442,Market_D,SELLER_2592,other,248.0541776000306,42,197,3.4838822735418393,2024-01-09,1,0.5630717809094132
LIST_000443,Market_B,SELLER_1077,drugs,18.20978388555757,59,146,1.1503970105818389,2024-04-10,0,0.7000443713213623
LIST_000444,Market_B,SELLER_6658,forged_documents,717.0818534783126,75,63,3.7577444583127355,2024-07-06,1,0.6388323907301923
LIST_000445,Market_B,SELLER_6550,hacking_tools,88.83223027652122,95,346,4.3404421481904265,2024-05-09,0,0.11552841984229922
LIST_000446,Market_C,SELLER_3693,other,451.23792533198696,10,372,4.072754803849163,2024-01-09,1,0.898366769402436
LIST_000447,Market_C,SELLER_7952,forged_documents,600.973326273104,53,392,1.294494577971757,2024-03-22,1,0.6227275076878896
LIST_000448,Market_E,SELLER_2338,hacking_tools,228.2548438509957,42,424,4.021082204175437,2024-02-05,1,0.7277943704830266
LIST_000449,Market_C,SELLER_4294,drugs,500.64273378000524,8,49,2.0667162220119186,2024-12-12,1,0.3428875199174509
LIST_000450,Market_A,SELLER_6308,weapons,722.4553314800054,75,9,1.332317124111229,2024-04-24,1,0.9192395162290854
LIST_000451,Market_D,SELLER_7448,stolen_data,101.74632260790997,84,457,0.8398573358746342,2024-01-06,0,0.5026157661886912
LIST_000452,Market_B,SELLER_5971,forged_documents,459.2219351538294,24,224,4.544907212533435,2024-08-29,1,0.6790059916586575
LIST_000453,Market_C,SELLER_5874,weapons,661.9098631171667,51,81,2.1344877075831388,2024-03-25,0,0.9521820605978992
LIST_000454,Market_D,SELLER_4925,hacking_tools,220.84267334037597,71,181,4.328655934414034,2024-07-25,1,0.9160827449328599
LIST_000455,Market_A,SELLER_8914,other,88.66172893293174,60,9,0.7977249446489648,2024-02-25,0,0.6447987707387078
LIST_000456,Market_C,SELLER_3087,other,168.51741220912385,21,390,3.8349673307655943,2024-12-25,1,0.16574139153324474
LIST_000457,Market_C,SELLER_9870,weapons,1352.088855737866,53,359,0.5500667389494485,2024-12-20,1,0.9505684309736157
LIST_000458,Market_D,SELLER_8789,stolen_data,221.1537306190394,6,415,0.08782473039971372,2024-08-27,1,0.9841356973109677
LIST_000459,Market_A,SELLER_9421,forged_documents,56.976769388612766,31,234,4.975246538632065,2024-09-15,0,0.10339669538201546
LIST_000460,Market_C,SELLER_3828,forged_documents,43.174802177086896,12,309,0.36768666628495483,2024-06-04,1,0.45029768211830357
LIST_000461,Market_D,SELLER_3312,weapons,99.52742987972331,13,325,2.307702260314173,2024-12-17,1,0.5482555638461766
LIST_000462,Market_A,SELLER_7458,drugs,68.20338166593245,49,466,4.3919269146506545,2024-06-03,1,0.0920815404689238
LIST_000463,Market_C,SELLER_7771,hacking_tools,341.64165440246165,31,446,4.096897740328784,2024-03-28,0,0.18967994945965994
LIST_000464,Market_C,SELLER_8682,weapons,213.51149227094874,9,232,2.3558785647780405,2024-02-12,1,0.537705391079373
LIST_000465,Market_B,SELLER_6642,drugs,920.7028120788152,27,234,3.0542425333672445,2024-03-16,1,0.963089447850655
LIST_000466,Market_E,SELLER_9098,forged_documents,1064.6459700606354,53,33,3.1485307583140965,2024-07-27,0,0.027809975928758
LIST_000467,Market_A,SELLER_4735,hacking_tools,320.5425094067262,81,42,0.5491249150532784,2024-03-30,1,0.9124430741568738
LIST_000468,Market_D,SELLER_3024,forged_documents,1096.9869039493062,51,381,1.4245204716982318,2024-08-26,1,0.8986081700493908
LIST_000469,Market_B,SELLER_8877,stolen_data,299.3383481742998,72,132,1.5049158059054828,2024-05-19,0,0.8571786351865563
LIST_000470,Market_C,SELLER_2660,other,513.5582495712243,27,402,1.8906407526733426,2024-11-19,1,0.3775509286642442
LIST_000471,Market_D,SELLER_1229,drugs,88.6878036845247,40,112,1.3695876757298642,2024-07-22,1,0.49082353720800265
LIST_000472,Market_B,SELLER_7441,stolen_data,27.007741154813722,62,369,1.257492307306613,2024-08-15,1,0.4035946393258726
LIST_000473,Market_B,SELLER_2578,stolen_data,87.2273963840279,58,53,1.7739275635923284,2024-07-22,0,0.9475861864288285
LIST_000474,Market_E,SELLER_7029,stolen_data,145.0727092296693,15,141,1.8961325395159094,2024-11-19,1,0.5213506197739061
LIST_000475,Market_B,SELLER_4787,drugs,695.1148332239172,39,393,2.4361202837933065,2024-01-24,0,0.080612608667043
LIST_000476,Market_A,SELLER_1280,hacking_tools,95.28085235363075,70,48,0.8676770107414478,2024-01-25,1,0.27405984431117736
LIST_000477,Market_E,SELLER_3515,forged_documents,70.00743711307973,96,266,3.9416833175948485,2024-09-13,1,0.4620332129147543
LIST_000478,Market_E,SELLER_3455,hacking_tools,1312.8392669845662,8,158,4.3033385018532,2024-10-07,1,0.9535559323177945
LIST_000479,Market_C,SELLER_6993,other,583.6636352948783,35,449,1.2408244174529086,2024-06-07,1,0.5689510906223058
LIST_000480,Market_C,SELLER_1768,hacking_tools,320.56737884550387,63,137,0.6165036355895753,2024-05-08,1,0.6960726231680057
LIST_000481,Market_A,SELLER_4086,hacking_tools,49.8927056342951,31,20,3.611559906317226,2024-04-11,1,0.08851984733382734
LIST_000482,Market_D,SELLER_1545,forged_documents,954.5656212855164,90,384,4.621225613614672,2024-03-26,0,0.8773240459247479
LIST_000483,Market_A,SELLER_7051,forged_documents,57.28945449728599,42,253,0.17574169586480337,2024-11-28,0,0.5390182220137874
LIST_000484,Market_E,SELLER_5246,drugs,472.1477806974175,88,301,0.0721798951716035,2024-04-17,1,0.9212284125406086
LIST_000485,Market_C,SELLER_6933,other,550.8231823448306,66,222,0.9171273069216829,2024-08-24,1,0.44547668539055596
LIST_000486,Market_A,SELLER_7761,weapons,255.52849622315256,41,202,3.4239624265396835,2024-10-14,1,0.6830839969449177
LIST_000487,Market_C,SELLER_1013,forged_documents,1210.7784956846049,1,106,4.823905039154458,2024-01-09,1,0.470838593726967
LIST_000488,Market_A,SELLER_3254,forged_documents,26.015526236814207,74,73,3.751904775796631,2024-01-13,1,0.14255792951431046
LIST_000489,Market_A,SELLER_6506,other,852.195568923508,87,19,2.8651630018263075,2024-05-01,1,0.27204997795534147
LIST_000490,Market_B,SELLER_2098,weapons,403.4877213665303,33,276,3.5027469643777387,2024-09-11,0,0.06725729444118034
LIST_000491,Market_A,SELLER_9116,forged_documents,472.34989283971464,37,420,1.153491556460946,2024-04-05,1,0.44026634291178013
LIST_000492,Market_C,SELLER_4204,hacking_tools,2164.7384393118045,57,484,3.4427597403256027,2024-01-01,1,0.6493415434613468
LIST_000493,Market_A,SELLER_9622,other,436.91240840739516,11,397,1.6072247673932127,2024-04-15,1,0.24371127580964924
LIST_000494,Market_D,SELLER_1794,forged_documents,797.3435846785837,84,441,1.1121106641633915,2024-02-02,1,0.490388058206604
LIST_000495,Market_B,SELLER_4966,drugs,83.34071134408869,90,56,1.1827799925615086,2024-03-21,1,0.458973334238163
LIST_000496,Market_A,SELLER_9399,forged_documents,828.4995952849575,47,56,3.338938759280732,2024-05-01,1,0.5334204909033405
LIST_000497,Market_D,SELLER_3511,weapons,715.798412367666,66,68,3.836128611001459,2024-02-16,1,0.18458466702707854
LIST_000498,Market_C,SELLER_9015,hacking_tools,1722.7325493057242,89,197,2.909010552792735,2024-09-14,1,0.5339840884068534
LIST_000499,Market_D,SELLER_1579,weapons,1372.1805287597072,4,151,0.3192763069627941,2024-04-03,1,0.36420555678717126
